method,imp_id,syn_id,variable,cosine,js,wasserstein
ecdf,2.0,5.0,sbp_bin8,0.09520382698810881,0.018243989608420216,0.00155566594721756
ecdf,2.0,5.0,sbp_bin9,0.1274122490580909,0.023171452520919917,0.0029401466468940616
ecdf,2.0,5.0,sbp_bin10,0.11231663436541206,0.02109446455276011,0.04800770839508009
ecdf,2.0,5.0,dbp_bin1,0.17315151083842928,0.053412914452517404,0.006264796940448003
ecdf,2.0,5.0,dbp_bin2,0.08881277814507271,0.036248591464422414,0.040113619980077286
ecdf,2.0,5.0,dbp_bin3,0.04734615213841886,0.03785074884244967,0.05503607119524093
ecdf,2.0,5.0,dbp_bin4,0.10576039373300883,0.03134087434385735,0.009001785303663244
ecdf,2.0,5.0,dbp_bin5,0.09291829344084535,0.01551615899767952,0.0027023962261705737
ecdf,2.0,5.0,dbp_bin6,0.07950701118861037,0.02644482924988804,0.0025498739800931232
ecdf,2.0,5.0,dbp_bin7,0.08138428105015838,0.03779447370384769,0.06824042035114745
ecdf,2.0,5.0,dbp_bin8,0.062215436994908946,0.023651053392032752,0.003320311046619789
ecdf,2.0,5.0,dbp_bin9,0.08054137258871119,0.027422714000849932,0.038906182645369776
ecdf,2.0,5.0,dbp_bin10,0.10232609333457587,0.038803323989990424,0.0044929300696313415
ecdf,2.0,6.0,sbp_bin1,0.2909676891178069,0.04637693359865594,0.006378533655415549
ecdf,2.0,6.0,sbp_bin2,0.141362247466442,0.0340840454440267,0.004448121959781367
ecdf,2.0,6.0,sbp_bin3,0.027832071082478982,0.03345192261470485,0.0015246189852297278
ecdf,2.0,6.0,sbp_bin4,0.1103672443597774,0.037173704143784014,0.09108854261518895
ecdf,2.0,6.0,sbp_bin5,0.09712917766024087,0.029333282862477956,0.0027404400674296797
ecdf,2.0,6.0,sbp_bin6,0.09753777742820502,0.03638925334791258,0.037817823544367794
ecdf,2.0,6.0,sbp_bin7,0.1005988119900918,0.0353735372320183,0.06641048083204446
ecdf,2.0,6.0,sbp_bin8,0.09583271342679056,0.0237374578363992,0.0787805128727909
ecdf,2.0,6.0,sbp_bin9,0.12493452663059268,0.02456350687911596,0.02478945537013542
ecdf,2.0,6.0,sbp_bin10,0.09079336101462865,0.021821902974269843,0.003516181559128846
ecdf,2.0,6.0,dbp_bin1,0.17531256063632916,0.05301000154283926,0.002303769805135673
ecdf,2.0,6.0,dbp_bin2,0.09363372990050467,0.03269855690928574,0.016633907476652866
ecdf,2.0,6.0,dbp_bin3,0.04732439759453344,0.037251853420540756,0.0634539912221575
ecdf,2.0,6.0,dbp_bin4,0.10789973914971962,0.03358182756720615,0.01801236497128888
ecdf,2.0,6.0,dbp_bin5,0.0960865444991742,0.016338727834706402,0.0030195819239791115
ecdf,2.0,6.0,dbp_bin6,0.08376785049653579,0.02737786788284035,0.004144132598573198
ecdf,2.0,6.0,dbp_bin7,0.08006889282409135,0.037442029907834525,0.07094567357543183
ecdf,2.0,6.0,dbp_bin8,0.08147113194334676,0.024743252294849884,0.03794065501538371
ecdf,2.0,6.0,dbp_bin9,0.0814410830027733,0.027646839143823352,0.039732350902333874
ecdf,2.0,6.0,dbp_bin10,0.10341209912542715,0.03892913064424591,0.0033779742833952736
ecdf,2.0,7.0,sbp_bin1,0.28347741193463605,0.04505724788360406,0.006515636221192127
ecdf,2.0,7.0,sbp_bin2,0.1386220306253556,0.03364508503846753,0.004082042023970721
ecdf,2.0,7.0,sbp_bin3,0.07356206333073001,0.034691988560257375,0.1877749879945192
ecdf,2.0,7.0,sbp_bin4,0.07469880945741503,0.03732833399736179,0.0033820494141929246
ecdf,2.0,7.0,sbp_bin5,0.09949256352776237,0.032270300219939686,0.03692958329636522
ecdf,2.0,7.0,sbp_bin6,0.09570906623767805,0.035389227482218934,0.04398316292461228
ecdf,2.0,7.0,sbp_bin7,0.07193820728839861,0.03455964553055564,0.0018917319249681307
ecdf,2.0,7.0,sbp_bin8,0.10604942457251987,0.01782707963015298,0.026965313982260077
ecdf,2.0,7.0,sbp_bin9,0.12325383999700323,0.02335156927456236,0.012677587374819329
ecdf,2.0,7.0,sbp_bin10,0.08957807196766632,0.02138548773750314,0.0017906009001062927
ecdf,2.0,7.0,dbp_bin1,0.17300241652420556,0.0523613406311539,0.007894736842105265
ecdf,2.0,7.0,dbp_bin2,0.09470507600160472,0.03213055981936081,0.022757870344532458
ecdf,2.0,7.0,dbp_bin3,0.03483130048665539,0.03591992728152407,0.002785392231759014
ecdf,2.0,7.0,dbp_bin4,0.107577073383477,0.03205927426870933,0.0022128585779662884
ecdf,2.0,7.0,dbp_bin5,0.09758482482577302,0.016099924537863044,0.0023181447066599244
ecdf,2.0,7.0,dbp_bin6,0.08086440520048721,0.03038883201625797,0.04892685505574755
ecdf,2.0,7.0,dbp_bin7,0.08136438528599399,0.03228385861143422,0.002469746068361976
ecdf,2.0,7.0,dbp_bin8,0.060761773292846044,0.02522338649201211,0.042411350156492035
ecdf,2.0,7.0,dbp_bin9,0.07928338558324743,0.02437817918215944,0.003903146225810586
ecdf,2.0,7.0,dbp_bin10,0.11104956136909494,0.03816109021869655,0.023472671801167876
ecdf,2.0,8.0,sbp_bin1,0.29207257527200425,0.046709964252495184,0.007357837696676908
ecdf,2.0,8.0,sbp_bin2,0.146059810445612,0.037792908124409615,0.03527919080036079
ecdf,2.0,8.0,sbp_bin3,0.07060222444737763,0.034836463348019875,0.18023174026809516
ecdf,2.0,8.0,sbp_bin4,0.11010746299040619,0.03802889767598561,0.08288324951318976
ecdf,2.0,8.0,sbp_bin5,0.0980733991755558,0.029742535152357513,0.0030043918019696586
ecdf,2.0,8.0,sbp_bin6,0.09370870594442404,0.03502994671855719,0.04386587142596947
ecdf,2.0,8.0,sbp_bin7,0.07255343868686559,0.036188651976551245,0.02318484626981994
ecdf,2.0,8.0,sbp_bin8,0.10578987160045739,0.01768418086501714,0.02753012450319374
ecdf,2.0,8.0,sbp_bin9,0.13512898013376218,0.028569775739609508,0.057482527324655724
ecdf,2.0,8.0,sbp_bin10,0.11273030176341226,0.021167104920290742,0.04817404118206485
ecdf,2.0,8.0,dbp_bin1,0.17310286449678325,0.05357657989854731,0.007794572937534132
ecdf,2.0,8.0,dbp_bin2,0.08812463271009463,0.032732397932420214,0.0019337514417531664
ecdf,2.0,8.0,dbp_bin3,0.049581320773276816,0.038565542875572185,0.059423573350909184
ecdf,2.0,8.0,dbp_bin4,0.10593871232323693,0.03292326149001151,0.016199693666207705
ecdf,2.0,8.0,dbp_bin5,0.09350014919403327,0.025466305155102766,0.14267121462911284
ecdf,2.0,8.0,dbp_bin6,0.08275887794038572,0.027320265126652192,0.003104788756461199
ecdf,2.0,8.0,dbp_bin7,0.08319756600003869,0.032648869253289185,0.002979623221837757
ecdf,2.0,8.0,dbp_bin8,0.07594229638577776,0.022891127759135547,0.05267912194677128
ecdf,2.0,8.0,dbp_bin9,0.08045692495588619,0.02694786593717387,0.03713559324502258
ecdf,2.0,8.0,dbp_bin10,0.10373307614455929,0.038780523810263284,0.002287581699346405
ecdf,2.0,9.0,sbp_bin1,0.2994956187303256,0.04542646450712849,0.010145589867467497
ecdf,2.0,9.0,sbp_bin2,0.14273515729574993,0.03614347744404162,0.021736931640647286
ecdf,2.0,9.0,sbp_bin3,0.07548749857497594,0.03502223402607255,0.191777239620635
ecdf,2.0,9.0,sbp_bin4,0.07933601582753647,0.038153634359238006,0.0042820069204152255
ecdf,2.0,9.0,sbp_bin5,0.10062972485181965,0.02958865017463567,0.0032953301984443815
ecdf,2.0,9.0,sbp_bin6,0.08086616141742442,0.035987708306877336,0.008455846941459875
ecdf,2.0,9.0,sbp_bin7,0.07511560430472752,0.04062875740227803,0.0693379340665812
ecdf,2.0,9.0,sbp_bin8,0.12464985005866003,0.022468051117597716,0.0316615696171692
ecdf,2.0,9.0,sbp_bin9,0.12869064871318392,0.028806589497176075,0.06538702863924806
ecdf,2.0,9.0,sbp_bin10,0.09329051108739128,0.021666924806197183,0.004001289096953659
ecdf,2.0,9.0,dbp_bin1,0.1734813850983855,0.05235235277983459,0.006574394463667819
ecdf,2.0,9.0,dbp_bin2,0.09020466674652838,0.03301479266229225,0.004171172145328722
ecdf,2.0,9.0,dbp_bin3,0.03688345217293498,0.03769447778366129,0.012430393904442331
ecdf,2.0,9.0,dbp_bin4,0.10985634088741192,0.0324449833842107,0.002534695092458236
ecdf,2.0,9.0,dbp_bin5,0.09900074640724998,0.01615283581310507,0.0025092984979847846
ecdf,2.0,9.0,dbp_bin6,0.09515886870724366,0.027241312507403845,0.030907641366319773
ecdf,2.0,9.0,dbp_bin7,0.08367921032891457,0.032315301276108994,0.003398875890225363
ecdf,2.0,9.0,dbp_bin8,0.0644435038170138,0.02353757912533705,0.005256911113591544
ecdf,2.0,9.0,dbp_bin9,0.08326955367728661,0.0274255295580199,0.029826050295341217
ecdf,2.0,9.0,dbp_bin10,0.10673947134475448,0.03904816927189636,0.007622068435217245
ecdf,2.0,10.0,sbp_bin1,0.28322814868327195,0.04504915569564765,0.005000979304041262
ecdf,2.0,10.0,sbp_bin2,0.13893238630783322,0.033545953817678394,0.002509904217441448
ecdf,2.0,10.0,sbp_bin3,0.028364235307261176,0.03358609089888145,0.0019456669018264108
ecdf,2.0,10.0,sbp_bin4,0.07285423349445197,0.03669755292698395,0.004105202452498022
ecdf,2.0,10.0,sbp_bin5,0.09431415144853117,0.028884024428723384,0.0015611599089107666
ecdf,2.0,10.0,sbp_bin6,0.08270596858105872,0.03589054094690065,0.0036119711042311665
ecdf,2.0,10.0,sbp_bin7,0.07299797357653048,0.038162670156328016,0.04608494180639888
ecdf,2.0,10.0,sbp_bin8,0.10578734651611355,0.02237627258087243,0.043139773120244626
ecdf,2.0,10.0,sbp_bin9,0.13303212931372888,0.02293978288955733,0.016704230711892573
ecdf,2.0,10.0,sbp_bin10,0.11506742371769563,0.02082768237409001,0.05701137138454977
ecdf,2.0,10.0,dbp_bin1,0.16850356816129208,0.05115586845118606,0.012638863594973588
ecdf,2.0,10.0,dbp_bin2,0.08674729574828255,0.03206815486740965,0.005281322087658594
ecdf,2.0,10.0,dbp_bin3,0.04661156084458562,0.036656632897290854,0.06964778781387798
ecdf,2.0,10.0,dbp_bin4,0.10451688059539288,0.031440764931754024,0.0059102578412769365
ecdf,2.0,10.0,dbp_bin5,0.09288333982420927,0.015238071232102286,0.004956067026942965
ecdf,2.0,10.0,dbp_bin6,0.10160239995411846,0.026806997863536904,0.04923121876201422
ecdf,2.0,10.0,dbp_bin7,0.0842022279301664,0.032685228850834795,0.005202211603595688
ecdf,2.0,10.0,dbp_bin8,0.08142888584958075,0.022575730745765153,0.06606895699456211
ecdf,2.0,10.0,dbp_bin9,0.08463195829742043,0.024522898675481207,0.019958910034602057
ecdf,2.0,10.0,dbp_bin10,0.10129485911285285,0.038273475062576744,0.0032199154171472476
ecdf,3.0,1.0,sbp_bin1,0.28726751411158125,0.04766991948880124,0.0066331527061434786
ecdf,3.0,1.0,sbp_bin2,0.14157936394758097,0.034461706785387444,0.006866040533860606
ecdf,3.0,1.0,sbp_bin3,0.028230967209478264,0.031302688846944114,0.04470354387040659
ecdf,3.0,1.0,sbp_bin4,0.07709248918879597,0.038281509101630154,0.004785102895647408
ecdf,3.0,1.0,sbp_bin5,0.09645763481442293,0.02975834386501738,0.00783236851575965
ecdf,3.0,1.0,sbp_bin6,0.07743695411797791,0.035762835599999036,0.008284991602420275
ecdf,3.0,1.0,sbp_bin7,0.07297006908303005,0.036329399027495934,0.023469984923440764
ecdf,3.0,1.0,sbp_bin8,0.11844882994557737,0.017589920092163123,0.04817170086661978
ecdf,3.0,1.0,sbp_bin9,0.10845521640081923,0.023102284962022247,0.004354429870443398
ecdf,3.0,1.0,sbp_bin10,0.12146266047086429,0.02094068905488252,0.003096164936562857
ecdf,3.0,1.0,dbp_bin1,0.19156144707185274,0.05566540439764356,0.0040702968493899
ecdf,3.0,1.0,dbp_bin2,0.08767501831435665,0.03367176979377858,0.0048974553056516795
ecdf,3.0,1.0,dbp_bin3,0.01718356183405967,0.030527340519857712,0.0015251788893741387
ecdf,3.0,1.0,dbp_bin4,0.10870590399811741,0.03487580590339779,0.00726355247981546
ecdf,3.0,1.0,dbp_bin5,0.09034878429285387,0.029133579391356416,0.18207755012117183
ecdf,3.0,1.0,dbp_bin6,0.07878355633291523,0.031807491844834564,0.06626579668002688
ecdf,3.0,1.0,dbp_bin7,0.08132315214022645,0.033031136455117134,0.006193588546529726
ecdf,3.0,1.0,dbp_bin8,0.060691416876286985,0.023278645701803793,0.0020936116382036752
ecdf,3.0,1.0,dbp_bin9,0.08072374183669262,0.025106912740654286,0.0017869729591182854
ecdf,3.0,1.0,dbp_bin10,0.09610997726822768,0.03959460666587152,0.005876118332865741
ecdf,3.0,2.0,sbp_bin1,0.2866607281923218,0.046429826428711164,0.003003199059868113
ecdf,3.0,2.0,sbp_bin2,0.14077094867528206,0.033474381494623416,0.00913100790188148
ecdf,3.0,2.0,sbp_bin3,0.02798656161481361,0.02905564299460079,0.0016667186217359212
ecdf,3.0,2.0,sbp_bin4,0.10242543385528724,0.03704676367020001,0.0820244782838121
ecdf,3.0,2.0,sbp_bin5,0.10051311195874246,0.02950459492974384,0.008807393106701032
ecdf,3.0,2.0,sbp_bin6,0.07670310345698039,0.035469408593330774,0.004982395434954169
ecdf,3.0,2.0,sbp_bin7,0.07135762795597256,0.03467301162280056,0.0030079524069689823
ecdf,3.0,2.0,sbp_bin8,0.09134550967992627,0.017863817342140594,0.0019742026105724797
ecdf,3.0,2.0,sbp_bin9,0.10608964914633945,0.02272137095632659,0.0037830932646656453
ecdf,3.0,2.0,sbp_bin10,0.12495209777568028,0.021162500794199828,0.0029640042291426373
ecdf,3.0,2.0,dbp_bin1,0.18717369235377068,0.055440570113807784,0.006692769987251853
ecdf,3.0,2.0,dbp_bin2,0.08995629129591143,0.03406504631712118,0.0036611519607843185
ecdf,3.0,2.0,dbp_bin3,0.017507864692081543,0.03083896733605614,0.0012972979025990758
ecdf,3.0,2.0,dbp_bin4,0.10418575664269614,0.03457402128737832,0.010122149890198589
ecdf,3.0,2.0,dbp_bin5,0.09352380881877709,0.015827589748740066,0.00204534556717598
ecdf,3.0,2.0,dbp_bin6,0.0802574496231131,0.027357180046668383,0.002777991370840275
ecdf,3.0,2.0,dbp_bin7,0.07765938241440795,0.03221887793343577,0.004160487724501571
ecdf,3.0,2.0,dbp_bin8,0.07870902883381214,0.02321954031843911,0.053086601612876705
ecdf,3.0,2.0,dbp_bin9,0.07899022318617144,0.025033832174790195,0.0036512399077277997
ecdf,3.0,2.0,dbp_bin10,0.09045699858420209,0.03879341600719612,0.003790641852925586
ecdf,3.0,3.0,sbp_bin1,0.28131767148201947,0.046841028700433676,0.0031272442384278924
ecdf,3.0,3.0,sbp_bin2,0.1446934609561492,0.03443173925207774,0.003900148294611964
ecdf,3.0,3.0,sbp_bin3,0.027703332138892978,0.02887289175255119,0.0019685775741139014
ecdf,3.0,3.0,sbp_bin4,0.0767184604419634,0.03785161233806332,0.002699113701208034
ecdf,3.0,3.0,sbp_bin5,0.10125608294768662,0.029824637465448486,0.0037034572501700564
ecdf,3.0,3.0,sbp_bin6,0.07886284874007854,0.03550986881188419,0.0028918533357615486
ecdf,3.0,3.0,sbp_bin7,0.07512989362068423,0.03910385301461994,0.051531480587029825
ecdf,3.0,3.0,sbp_bin8,0.09557349458835118,0.023144057871247008,0.07525818906052953
ecdf,3.0,3.0,sbp_bin9,0.11783697825726192,0.0228306469030245,0.016464829205736387
ecdf,3.0,3.0,sbp_bin10,0.12993467438284823,0.02106753680493492,0.007449007466763872
ecdf,3.0,3.0,dbp_bin1,0.18800118287912881,0.05562909509800483,0.005326898561282076
ecdf,3.0,3.0,dbp_bin2,0.09161847677585777,0.03405686913053864,0.003786404267589381
ecdf,3.0,3.0,dbp_bin3,0.017360550697372745,0.030807323250365903,0.002222259549165182
ecdf,3.0,3.0,dbp_bin4,0.10604804672351842,0.03406579651083381,0.0024577085736255423
ecdf,3.0,3.0,dbp_bin5,0.09252209990274629,0.025889801843833028,0.14045438833654886
ecdf,3.0,3.0,dbp_bin6,0.0825614428353878,0.031576211899517745,0.0554905698662905
ecdf,3.0,3.0,dbp_bin7,0.08873252412704757,0.03232476746219897,0.02789984621299476
ecdf,3.0,3.0,dbp_bin8,0.06183884424187858,0.023332501304136704,0.0028701119916657416
ecdf,3.0,3.0,dbp_bin9,0.08050636895499763,0.0250652028268879,0.0025827406125849056
ecdf,3.0,3.0,dbp_bin10,0.0923137840773236,0.03909220332271251,0.0035869779814416396
ecdf,3.0,4.0,sbp_bin1,0.2829829005342679,0.04626341129162654,0.007155448194816196
ecdf,3.0,4.0,sbp_bin2,0.14434210861646046,0.03349580080699916,0.010227313431765786
ecdf,3.0,4.0,sbp_bin3,0.08222010875769836,0.029050016979317597,0.20829254860396756
ecdf,3.0,4.0,sbp_bin4,0.10758775834425904,0.03813059835634928,0.08317381822936401
ecdf,3.0,4.0,sbp_bin5,0.0980206872508439,0.029579639523102778,0.0016953538579836237
ecdf,3.0,4.0,sbp_bin6,0.07778652269229513,0.03536054281415297,0.0024995447095246736
ecdf,3.0,4.0,sbp_bin7,0.07245184766036683,0.034670870951691836,0.0028561889151945677
ecdf,3.0,4.0,sbp_bin8,0.10201793070400356,0.017473920240863035,0.025891685412254353
ecdf,3.0,4.0,sbp_bin9,0.10890795574760492,0.024624256258961398,0.024591383225361398
ecdf,3.0,4.0,sbp_bin10,0.12798145038999742,0.020376314875562504,0.012616362773728804
ecdf,3.0,4.0,dbp_bin1,0.1938270324729633,0.05605548682449538,0.0034966308504825972
ecdf,3.0,4.0,dbp_bin2,0.09380296174899183,0.033284931062636504,0.016176063641775464
ecdf,3.0,4.0,dbp_bin3,0.03881148485820296,0.035100904243030424,0.13060471683611452
ecdf,3.0,4.0,dbp_bin4,0.1054215737308154,0.03413996087316107,0.0038004613610149855
ecdf,3.0,4.0,dbp_bin5,0.09989118015207621,0.015625582352924123,0.015860070658008346
ecdf,3.0,4.0,dbp_bin6,0.0818641986863552,0.027417109302920333,0.002808321585714902
ecdf,3.0,4.0,dbp_bin7,0.0853433056075592,0.032476491778648246,0.017455215237278728
ecdf,3.0,4.0,dbp_bin8,0.05711232035308822,0.023751218971438642,0.025321612515974472
ecdf,3.0,4.0,dbp_bin9,0.07806932351288942,0.024952212676483655,0.0045879789824426484
ecdf,3.0,4.0,dbp_bin10,0.10523272843966691,0.03894006904722998,0.03425590549293044
ecdf,3.0,5.0,sbp_bin1,0.28419327027686936,0.04593978681718667,0.005784422537050334
ecdf,3.0,5.0,sbp_bin2,0.14366477076695416,0.032903947007517725,0.014241870661307124
ecdf,3.0,5.0,sbp_bin3,0.0282509053394866,0.028951469419033874,0.0027286802373307543
ecdf,3.0,5.0,sbp_bin4,0.07500086875832301,0.0369015239841975,0.006261002853153645
ecdf,3.0,5.0,sbp_bin5,0.10360725057006626,0.029554001688359838,0.01286988194427638
ecdf,3.0,5.0,sbp_bin6,0.07869912763692288,0.03570767172610311,0.007297638560068107
ecdf,3.0,5.0,sbp_bin7,0.07068816887312268,0.035456433428253054,0.016901806526079855
ecdf,3.0,5.0,sbp_bin8,0.12006111135695918,0.0175204072343994,0.05143105315832396
ecdf,3.0,5.0,sbp_bin9,0.10939578817558748,0.022917984525244454,0.0038695984549770622
ecdf,3.0,5.0,sbp_bin10,0.12410865241720725,0.020860708202523157,0.0017150855440215254
ecdf,3.0,5.0,dbp_bin1,0.18688475690266348,0.05501037038925571,0.006255691130941536
ecdf,3.0,5.0,dbp_bin2,0.08975997002244684,0.03347379735366619,0.005581386966551329
ecdf,3.0,5.0,dbp_bin3,0.027073141086391916,0.03467687036512337,0.055774791622341204
ecdf,3.0,5.0,dbp_bin4,0.1067634104717563,0.033993201649064296,0.0038936947327950734
ecdf,3.0,5.0,dbp_bin5,0.09226668497809509,0.025712242957105662,0.13866629041396938
ecdf,3.0,5.0,dbp_bin6,0.09097725930011591,0.03128286571675259,0.030145816611244772
ecdf,3.0,5.0,dbp_bin7,0.07647971851476543,0.03358664138908275,0.026536085022244096
ecdf,3.0,5.0,dbp_bin8,0.07573115804942221,0.022941585845529928,0.052380107186258205
ecdf,3.0,5.0,dbp_bin9,0.07742934078501584,0.024712767617205735,0.0024750096116878126
ecdf,3.0,5.0,dbp_bin10,0.0957576660566769,0.038842259285331845,0.013522086099941589
ecdf,3.0,6.0,sbp_bin1,0.2891462379738272,0.046719393522509686,0.004733302866096491
ecdf,3.0,6.0,sbp_bin2,0.1379513034869818,0.033858456610490924,0.005037073652990601
ecdf,3.0,6.0,sbp_bin3,0.074134189840807,0.02920819045412567,0.1885379255598706
ecdf,3.0,6.0,sbp_bin4,0.10738297113519668,0.03712418766142787,0.08938181987191206
ecdf,3.0,6.0,sbp_bin5,0.09510689716909138,0.02929112961067171,0.0042860734037204595
ecdf,3.0,6.0,sbp_bin6,0.07696739165953914,0.03644440608804739,0.018146688848747025
ecdf,3.0,6.0,sbp_bin7,0.09399246237684011,0.03601855837099931,0.04820169747465532
ecdf,3.0,6.0,sbp_bin8,0.08879961180842821,0.02235098971221367,0.07696473251004705
ecdf,3.0,6.0,sbp_bin9,0.1129600325145349,0.02405529855342928,0.012143271133801224
ecdf,3.0,6.0,sbp_bin10,0.11985363082335532,0.020607009953619845,0.0024377643214148438
ecdf,3.0,6.0,dbp_bin1,0.19383025602779502,0.05511771353708789,0.013321799307958484
ecdf,3.0,6.0,dbp_bin2,0.08839627154200635,0.03332178508038999,0.0020734212802768145
ecdf,3.0,6.0,dbp_bin3,0.017494344533404593,0.030780898258826753,0.0033387084131196784
ecdf,3.0,6.0,dbp_bin4,0.10694308027939992,0.03409687371777272,0.002363514033064204
ecdf,3.0,6.0,dbp_bin5,0.09348171476149747,0.016002348020947514,0.0009616007672070825
ecdf,3.0,6.0,dbp_bin6,0.09230944731443502,0.031415235885317125,0.02722983288029109
ecdf,3.0,6.0,dbp_bin7,0.076744201600779,0.031631360047470546,0.0034739385950458587
ecdf,3.0,6.0,dbp_bin8,0.05868152683320649,0.023791221177325773,0.019858503806329947
ecdf,3.0,6.0,dbp_bin9,0.0780188684193206,0.027795963504410832,0.04920314411224575
ecdf,3.0,6.0,dbp_bin10,0.09299069556989237,0.038634604177985137,0.005532175774390297
ecdf,3.0,7.0,sbp_bin1,0.2970049187238185,0.04707387254842745,0.0035059084677156113
ecdf,3.0,7.0,sbp_bin2,0.14587056886006666,0.03385052191728226,0.0036258032624814788
ecdf,3.0,7.0,sbp_bin3,0.028241051961371166,0.028870135950139476,0.0015311158909774754
ecdf,3.0,7.0,sbp_bin4,0.10794312657776783,0.03746244110076287,0.08558713792733132
ecdf,3.0,7.0,sbp_bin5,0.10015332262199728,0.029604890706437313,0.005437199488829429
ecdf,3.0,7.0,sbp_bin6,0.09384768234914043,0.03541705040067551,0.042527099680900356
ecdf,3.0,7.0,sbp_bin7,0.07473830092348155,0.035153134799280096,0.003104322224245742
ecdf,3.0,7.0,sbp_bin8,0.10341290817020965,0.02171546907050629,0.04032058748861256
ecdf,3.0,7.0,sbp_bin9,0.11404335564772516,0.023428223613095368,0.006674701777367241
ecdf,3.0,7.0,sbp_bin10,0.12205287409441279,0.0283023164111616,0.10219762883840669
ecdf,3.0,7.0,dbp_bin1,0.19728559751914887,0.055998547984090555,0.00600983427426699
ecdf,3.0,7.0,dbp_bin2,0.0889515305319365,0.03314487787349058,0.0038251513840830455
ecdf,3.0,7.0,dbp_bin3,0.01714848292577753,0.03130900325563345,0.019148240221274124
ecdf,3.0,7.0,dbp_bin4,0.10732731624613756,0.03315145106320243,0.014127063254680456
ecdf,3.0,7.0,dbp_bin5,0.08991420764286195,0.02944747108959528,0.1836432911204504
ecdf,3.0,7.0,dbp_bin6,0.09265893183350882,0.027112615659162013,0.033336085206742916
ecdf,3.0,7.0,dbp_bin7,0.08107011829857425,0.03396579457558474,0.01997610809029484
ecdf,3.0,7.0,dbp_bin8,0.06006725645452293,0.026438390850352208,0.057421036022814675
ecdf,3.0,7.0,dbp_bin9,0.07873383494965969,0.026800567482753553,0.03256017499097111
ecdf,3.0,7.0,dbp_bin10,0.0907996836896009,0.03798555750445926,0.006748963496368335
ecdf,3.0,8.0,sbp_bin1,0.28963888032512786,0.047625292530131966,0.005751779069008296
ecdf,3.0,8.0,sbp_bin2,0.1398460455598014,0.03352554171561978,0.0018190805734058344
ecdf,3.0,8.0,sbp_bin3,0.0285016551871905,0.029320657596648095,0.002456435674428753
ecdf,3.0,8.0,sbp_bin4,0.10865963595941452,0.03779218149278002,0.08381664168406143
ecdf,3.0,8.0,sbp_bin5,0.09891365036097743,0.03307917388412264,0.0424496547498399
ecdf,3.0,8.0,sbp_bin6,0.09361593231910026,0.03565253664697409,0.043424521511390646
ecdf,3.0,8.0,sbp_bin7,0.07016678063973514,0.03558112122229697,0.021489492145304018
ecdf,3.0,8.0,sbp_bin8,0.09084544554274498,0.02238992712917429,0.0755989351150489
ecdf,3.0,8.0,sbp_bin9,0.13735744359946578,0.028111517082814095,0.037318823650549254
ecdf,3.0,8.0,sbp_bin10,0.12186484865853775,0.020450904141377048,0.0024684015763168023
ecdf,3.0,8.0,dbp_bin1,0.19047143593872562,0.055322649801949425,0.005445274084866143
ecdf,3.0,8.0,dbp_bin2,0.09127779652077295,0.03396608630202165,0.0035061634948096924
ecdf,3.0,8.0,dbp_bin3,0.026646357514908847,0.03376898672613462,0.06724095380325465
ecdf,3.0,8.0,dbp_bin4,0.10778517231349827,0.034634013569877165,0.003813917723952332
ecdf,3.0,8.0,dbp_bin5,0.09073363130526435,0.01579451613206287,0.0025591928774153457
ecdf,3.0,8.0,dbp_bin6,0.09869415499787537,0.02733217896178445,0.04230712973642576
ecdf,3.0,8.0,dbp_bin7,0.07920889034533984,0.03237646296388221,0.0019598689148862163
ecdf,3.0,8.0,dbp_bin8,0.07885636324661294,0.022600510068343564,0.06134673034299065
ecdf,3.0,8.0,dbp_bin9,0.0763108785208827,0.024351466552609766,0.0018478469819300234
ecdf,3.0,8.0,dbp_bin10,0.09118800269717098,0.03875464861853257,0.002229911572472127
ecdf,3.0,9.0,sbp_bin1,0.290294830634961,0.046270550280854285,0.006247959783247383
ecdf,3.0,9.0,sbp_bin2,0.1451537218867277,0.033864565418094475,0.0033761739990113776
ecdf,3.0,9.0,sbp_bin3,0.08808822562703766,0.02964014793358997,0.21064377526315267
ecdf,3.0,9.0,sbp_bin4,0.0756136399884465,0.0375282863380931,0.004869331633582226
ecdf,3.0,9.0,sbp_bin5,0.10148129963615282,0.03001917339299154,0.0028665010498920445
ecdf,3.0,9.0,sbp_bin6,0.09444162346138263,0.035834690666807806,0.03796772848323568
ecdf,3.0,9.0,sbp_bin7,0.07383292624819315,0.03485764283050731,0.0033023735810113596
ecdf,3.0,9.0,sbp_bin8,0.09277612438770422,0.017825592519495927,0.0035504242465769103
ecdf,3.0,9.0,sbp_bin9,0.11717939337205152,0.022551758867712164,0.018247102762673988
ecdf,3.0,9.0,sbp_bin10,0.1257298199311806,0.020437019263670336,0.007774552803577659
ecdf,3.0,9.0,dbp_bin1,0.19192279060430117,0.05573033262498335,0.0034693134219632095
ecdf,3.0,9.0,dbp_bin2,0.09225757627931164,0.03393271621189893,0.006079692906574396
ecdf,3.0,9.0,dbp_bin3,0.017286340949377976,0.03190123703062537,0.027278575160457685
ecdf,3.0,9.0,dbp_bin4,0.10632449689526358,0.036430569964838996,0.027667106058109375
ecdf,3.0,9.0,dbp_bin5,0.10104933437309682,0.026050425220933003,0.12059608792042041
ecdf,3.0,9.0,dbp_bin6,0.08591501801876467,0.03134719457604064,0.04722035328292512
